tic_id,toi,disposition,epoch_bjd,period/days,duration/hours,depth,planet_radius,stellar_radius,stteff,logg,tess_mag,prob_planet,rank
370010846,6723.01,PC,2460156.827447,3.4852362,3.0318968,14856.89726,12.6093335,1.02553,5728.0,4.42477,13.8564,0.999487967609888,1
67395329,6873.01,PC,2460236.840703,18.8204255,2.4015591,983.8549658,3.5747237,0.868947,5450.0,4.5378,8.6781,0.9993469589666517,2
230013442,6959.01,PC,2460313.98926,3.1381914,2.7306785,15708.9640285,12.7099203,1.0165401,5210.0,4.37321,14.3021,0.9992490973508013,3
426471754,6871.01,PC,2460258.271979,12.4652143,3.635,1127.0,2.51956,0.88,5647.1,4.55,8.9496,0.9990228949219628,4
95191643,6417.01,PC,2459987.101904,3.3458255,3.821,6065.0,14.8231,1.75,6089.0,4.01,11.7024,0.9989550991282309,5
22903436,7032.01,PC,2460397.022821,17.7456043,2.675,1203.0,2.44767,0.72,4526.0,4.57,8.1532,0.9989516699957125,6
313006381,4631.01,PC,2458705.690981,33.6356252,3.884357,724.0198395,2.3945586,0.821642,5614.0,4.60434,8.7551,0.998768005151409,7
459970307,1154.01,PC,2460339.328709,21.745537,4.196,659.0,2.10208,0.93,5704.0,4.51,9.3188,0.9987269179518878,8
427765233,6973.01,PC,2459857.549027,31.6527509,3.72,940.0,3.1745,1.0,5626.0,4.44,8.7622,0.9987091796487478,9
23961340,7062.01,PC,2460528.435521,10.5137924,2.275,1611.0,3.1867,0.77,4942.0,4.58,8.863,0.9986726945474841,10
122629761,6062.01,PC,2460647.93515,8.2125318,3.203,898.0,2.68623,1.0,5936.0,4.47,9.47632,0.9986598903837445,11
300579472,4186.01,PC,2460168.355054,12.7503356,3.297,692.0,2.17135,0.88,5639.0,4.55041,8.985,0.9986132431313424,12
281781375,204.01,PC,2458328.034407,43.8297863,4.3011392,647.2685163,2.8243863,1.03654,5605.0,4.39973,9.2182,0.998575471846837,13
448098793,3135.01,PC,2459357.945093,3.7065603,1.98,15010.0,12.9758,1.03,5632.0,4.41,11.0994,0.998553043861412,14
431810418,5968.02,PC,2460570.60536,9.2152386,3.487,695.0,2.47478,1.06,5940.0,4.42516,9.50492,0.9985180402251433,15
170789802,4508.01,PC,2458438.012099,3.4672779,0.4055928,3657.0603553,2.1135466,0.332564,3383.0,4.89132,11.8371,0.99841409307923,16
80682484,2810.01,PC,2460024.286607,8.4035706,3.906,490.0,2.0563,1.05,5910.0,4.42,9.0397,0.998392588368423,17
107018378,4556.01,PC,2458570.930851,3.792456,1.2264922,3553.2788818,1.4571721,0.218553,3319.0,5.03236,13.0454,0.9983759234475024,18
158241252,4443.02,PC,2459393.257825,10.3088724,2.2763645,372.3295802,2.2122841,1.0173301,5834.0,4.44433,7.9147,0.9983293548191912,19
367753709,1757.02,PC,2458685.759866,5.0097113,0.9457107,560.4159621,1.6316574,0.707159,4428.0,4.57977,11.2906,0.9982501678225731,20
394672497,3485.01,PC,2459382.714016,11.8413467,2.865,770.0,2.20757,0.77,4554.0,4.52,9.6181,0.9981919453286353,21
87216634,5789.01,PC,2459776.255982,12.9256051,1.691,790.0,2.53704,0.88,5132.0,4.49,6.5715,0.9981824151833143,22
453260209,1215.01,PC,2458570.395929,1.2124493,0.9984653,501.2911711,0.879419,0.518,3751.0,4.75718,10.42,0.9981470356718977,23
198456933,2276.01,PC,2458725.707722,76.8663962,6.7753035,341.5578492,1.9249103,0.877042,5482.02,4.5343,8.9072,0.9980948055122224,24
420529106,6558.01,PC,2460090.325874,9.5327064,2.55,1177.0,2.39108,0.72,4504.0,4.58,10.3012,0.9980762074560653,25
350023518,5169.01,PC,2460269.548352,8.0387972,1.487,738.0,2.25604,0.78,5002.0,4.56836,8.1644,0.9980334065678356,26
14156936,5340.01,PC,2459519.940368,4.9393117,4.696,6420.0,13.6199,1.69,6287.2,4.07,11.7085,0.9980150636980173,27
380671216,5495.01,PC,2459559.909482,9.6569059,4.278,800.0,2.91617,1.04,5729.1,4.41,10.6421,0.9979390597680264,28
391903064,3353.02,PC,2460167.789582,8.8176457,3.076,645.0,2.36114,1.02,6365.0,4.54516,8.7843,0.997927511372555,29
23229805,4451.01,PC,2459778.550072,8.8517354,4.3401879,1034.8661285,3.6624912,1.07689,6138.0,4.43818,8.5608,0.997886078751354,30
167415965,214.01,PC,2460154.945542,18.5537012,3.438,448.0,1.57606,0.8,5346.2,4.6,8.0089,0.9978781355447807,31
365938305,1262.01,PC,2460322.358008,20.8774413,3.562,771.0,2.16145,0.9,5396.0,4.50457,9.5966,0.9978707176154601,32
157667414,4576.01,PC,2459010.844549,10.4834062,3.2981777,1767.8841835,3.5119412,0.677846,4271.0,4.60188,10.1658,0.9978376119569319,33
298647682,1643.01,PC,2459815.953155,20.0795217,1.2186554,1065.5355707,2.7170462,0.777584,4763.0,4.54306,8.6628,0.997819905819403,34
239823606,6061.01,PC,2459925.632107,8.1309123,3.313,313.0,1.51687,0.97,5639.0,4.46,8.895701,0.9977450344036835,35
270472265,2187.01,PC,2460016.915327,2.7492277,1.688,11250.0,12.683,1.14,5344.0,4.4,13.0769,0.9977396972806539,36
198512478,5392.01,PC,2460367.300993,17.5313321,4.334,306.0,1.66838,0.9,5464.0,4.51,8.1319,0.9976789078305139,37
162289289,3593.01,PC,2459826.449559,3.8212977,2.4584304,13607.9927553,11.6869491,0.992137,5342.0,4.41,11.488,0.9976702021582706,38
417829948,7459.01,PC,2458846.872354,8.9511797,3.0794773,845.1516817,2.4319861,0.746076,4986.0,4.60896,10.7276,0.997646288150315,39
354173595,5974.01,PC,2459447.904188,1.7266943,0.9051433,1037.7815799,1.2127014,0.371684,3487.0,4.85306,10.8221,0.9976038302767434,40
208297760,4417.01,PC,2459382.714035,5.2574854,2.05,1250.0,2.88855,0.76,4846.0,4.57,9.3456,0.9975727734786248,41
100909102,6135.01,PC,2459852.086444,3.1106751,3.129,10899.0,13.4185,1.22,5660.5,4.27,12.0052,0.997502694967745,42
281118572,5834.01,PC,2459792.712699,3.5242025,1.79,23590.0,12.31,0.78,4485.0,4.5,12.231,0.9974453166106667,43
247166992,5491.01,PC,2459572.370099,5.0280368,2.161,1360.0,2.87252,0.77,4825.0,4.56,11.5182,0.9974345137297128,44
459735346,5808.01,PC,2460558.651872,7.1701672,2.859,731.0,2.37279,0.94,5707.0,4.5,8.9415,0.9974158232406847,45
326386495,4424.01,PC,2459383.797001,17.7424733,3.082,880.0,2.00179,0.69,4926.2,4.67,9.8496,0.9973904183820839,46
354519019,2507.01,PC,2458444.78902,17.3051476,3.4976316,657.1128437,2.7663379,0.923281,5824.0,4.53,9.4951,0.9973780511711554,47
258796169,4616.01,PC,2458765.025928,1.5538188,0.923936,3449.9519182,1.2643202,0.192729,3244.0,5.07736,12.8872,0.9973510554480477,48
11417087,2938.01,PC,2459272.923559,4.942456,2.504,16530.0,12.1509,0.92,5516.0,4.49,11.4932,0.9973286410993467,49
304690618,6655.02,PC,2460110.487904,12.9587054,3.598,1007.0,2.49711,0.91,5564.0,4.51,10.1763,0.997311950589666,50
366074071,7035.01,PC,2460448.966726,4.18142,4.43,7013.0,14.794,1.76,6293.8,4.04,10.2955,0.9973036050928473,51
149788158,727.01,PC,2459245.51846,4.7244442,0.999,1480.0,1.97562,0.5,3653.0,4.74,11.0002,0.9973008822202305,52
59128183,2453.01,PC,2458441.995227,4.4414275,1.393441,3375.8183277,3.0014777,0.502498,3609.0,4.73522,12.4223,0.9972930818067999,53
354518617,2540.01,PC,2458480.943804,12.7187255,3.1582562,1144.1789073,2.5924633,0.661076,4036.3,4.65,8.2731,0.9972781360822648,54
393546540,5696.02,PC,2460250.964538,32.429738,4.419,988.0,2.6538,0.83,5271.0,4.56,9.1352,0.9972133878554564,55
459837008,2267.02,PC,2458817.092481,2.0344366,0.958248,1142.0994266,0.901106,0.242745,3022.0,4.99625,12.2591,0.9971834618430379,56
321669174,2081.02,PC,2458686.965949,5.1097197,1.6354976,540.1814411,1.3996848,0.515547,3742.0,4.72382,11.642,0.997162911766075,57
57093805,3344.01,PC,2458678.653544,3.2229781,3.793,9310.0,14.58,1.29,5488.0,4.2,10.9308,0.9971457568580697,58
91287873,5554.01,PC,2459515.17161,26.694279,3.7831301,1854.2924324,2.6845863,0.626722,3997.0,4.6288,9.83733,0.99711773572939,59
234345288,213.01,PC,2460177.887219,23.5199045,3.222,1243.0,2.30502,0.67,4566.4,4.93,9.7806,0.9970887585856206,60
175604949,2847.01,PC,2459250.187809,2.648845,2.131,16770.0,11.66,0.87,5329.0,4.52,12.2224,0.9970767114749163,61
157769780,5735.01,PC,2458683.544649,2.1208156,0.8427764,1148.8773237,0.837844,0.210908,3222.0,5.0449,12.2822,0.9970353403836518,62
389777651,4166.01,PC,2459606.707073,5.236124,2.622,930.0,2.94616,0.96,5604.0,4.47,11.6431,0.9969991467440474,63
441580526,4160.01,PC,2459598.996838,4.4427146,3.2966866,12220.1525687,11.7585481,1.04413,5754.0,4.41,12.2319,0.9969703626120952,64
203377303,3493.01,PC,2459313.043598,8.159487,4.3972747,757.1865282,3.3709444,1.2115099,5860.0,4.29672,8.7028,0.9968870478428081,65
345450130,5525.01,PC,2458440.199907,2.7521595,0.9607827,1025.5391237,1.3820795,0.418181,3288.0,4.81007,11.8693,0.9968777769927002,66
253864764,6678.01,PC,2460149.83497,3.4268387,1.288,844.0,2.12571,0.77,4794.0,4.55,8.8688,0.9968587658177951,67
281837575,5143.01,PC,2459527.24297,5.20971,1.6975678,11394.4691538,12.0204139,0.85412,5296.38,4.53407,11.2668,0.9968458209706561,68
352764091,1287.01,PC,2459828.256927,9.6001126,4.9882857,380.4193796,2.4070295,1.2103699,5891.0,4.30161,8.593,0.9968439389715223,69
1101855081,3922.01,PC,2459715.758828,3.8960617,1.734,22610.0,12.1401,0.8,5247.0,4.59,12.251,0.9968304017712463,70
408416746,4324.01,PC,2458518.997987,6.2509468,1.1882969,770.1195597,1.1306823,0.395397,3479.0,4.8309,9.75311,0.9968185278286069,71
160039081,2082.01,PC,2460444.153514,30.2004765,4.517,520.0,2.6056,1.15,6004.0,4.36245,7.8206,0.9968039210566935,72
417129824,3519.01,PC,2459818.762814,3.500869,3.84,6230.0,13.3258,1.69,5870.0,4.01,12.0676,0.9967994589683599,73
141768070,842.01,PC,2458569.617192,2.7863813,1.8415464,11628.7594512,12.0024836,1.00073,5376.0,4.42496,12.6264,0.9967937004514265,74
29430403,6830.01,PC,2460154.705372,1.8778647,1.5178899,15157.0212857,13.2226172,0.927664,5100.0,4.4,11.4907,0.9967777028232149,75
160428500,7069.01,PC,2460549.089507,8.7201675,3.11,957.0,2.35848,0.85,5443.0,4.56,10.4371,0.9967685434372653,76
336126253,5193.01,PC,2459408.15505,18.9972068,3.906,2960.0,4.7954,0.88,5469.0,4.53,11.8002,0.9967292456428994,77
112115898,6716.01,PC,2458495.165624,4.718569,1.1450785,1734.8673947,1.0102426,0.226654,3190.0,5.01971,11.7735,0.9966905033503403,78
166778944,4662.01,PC,2459165.007854,4.7034187,1.937,1390.0,2.58065,0.69,4481.0,4.6,11.4031,0.9966672955789788,79
207339000,4427.01,PC,2459940.464211,4.6182631,2.7008637,20287.618268,13.3976162,0.889218,5328.0,4.50337,11.3427,0.9965842435012178,80
119973835,6078.01,PC,2460443.834513,9.6703611,2.037,684.0,2.23934,0.86,5212.0,4.51487,9.1641,0.9965486235126252,81
262258341,2481.01,PC,2459193.255797,11.994832,3.374,1260.0,3.11124,0.86,5567.0,4.56,10.6675,0.9965108844936212,82
224279091,4658.01,PC,2459103.831934,6.0142432,2.262,1210.0,2.96676,0.85,5575.0,4.58,11.5047,0.9965051705369162,83
256783784,1432.01,PC,2459851.690817,6.1095756,2.441,510.0,2.19963,0.91,5587.0,4.51,9.4653,0.996502618859299,84
9151337,5572.01,PC,2459960.725859,5.8586824,2.168,1146.0,2.35965,0.72,4571.0,4.58,10.4309,0.996499323939824,85
230017324,1280.01,PC,2458691.302548,9.6926392,3.0182304,1838.2370548,3.289074,0.746003,4665.0,4.56182,10.6355,0.996493512799069,86
267545252,4439.01,PC,2459420.207144,3.3792358,2.8993928,18782.5364499,13.059562,0.948617,5529.0,4.47066,13.8686,0.9964771160523996,87
232650365,1746.02,PC,2459660.640991,3.8776815,1.0297542,1077.9105507,1.365807,0.410465,3340.0,4.81708,11.9589,0.9964352857698301,88
9989136,5734.01,PC,2458848.68514,6.1841688,2.5898497,1052.3509168,2.4076002,0.693766,4645.0,4.62,8.5446,0.9964331603587409,89
146413471,6454.02,PC,2459974.384105,10.9835772,3.26,2290.0,3.69154,0.9,5443.0,4.51,11.0427,0.996419882922092,90
323132914,1057.01,PC,2458607.350901,51.1701501,6.6641048,851.4547808,2.9366826,0.943356,5599.0,4.46138,9.4091,0.9964191311736692,91
208772468,5022.01,PC,2459385.707127,2.244541,2.1,17150.0,13.6382,1.03,5455.0,4.39,13.1509,0.9963664646110677,92
37150278,5692.01,PC,2459717.172631,1.6929628,1.546,14820.0,12.4331,0.97,5250.0,4.42,12.5806,0.9963594137189455,93
371864043,3041.01,PC,2459359.135206,2.9599541,3.523,7190.0,15.9636,1.84,6267.7,4.0,11.2553,0.9963581488810859,94
353782445,1664.01,PC,2460653.815299,11.835079,2.094,336.0,2.5354,1.34,6225.0,5.06078,9.17708,0.9963467839660617,95
398038296,5894.01,PC,2459815.862759,3.0076713,3.094,10740.0,12.7756,1.22,5704.0,4.27,13.1645,0.996345039366039,96
20318757,1027.03,PC,2460032.57304,5.0113292,1.024,1210.0,2.52314,0.68,4272.0,4.6,10.2103,0.9963091842260899,97
221861843,3486.01,PC,2459382.517413,2.217782,1.421,15050.0,10.4759,0.81,4841.0,4.52,11.4867,0.996307152293206,98
434486077,743.01,PC,2459989.182624,2.2284671,1.5708912,15402.4299594,10.9560053,0.824288,5156.0,4.46838,14.3858,0.9962956941929034,99
117892246,5565.01,PC,2459600.94115,3.2601896,3.835,11570.0,14.6248,1.36,5542.4,4.16,12.932,0.9962767766591004,100
319684122,5783.01,PC,2459793.278295,5.4459647,2.437,850.0,2.77011,0.93,5483.0,4.48,9.0745,0.9961213118068707,101
52307802,4360.01,PC,2458328.291306,3.0749507,1.2179384,1979.2841401,1.6050039,0.308247,3246.0,4.91671,12.747,0.9961134986865741,102
303204165,4647.01,PC,2459451.542506,8.8346147,3.0143987,646.0966072,2.5385619,0.968041,5991.0,4.50886,9.59055,0.9961076024088683,103
158497525,3911.01,PC,2459677.077572,9.3517097,2.682,1590.0,3.52814,0.86,5298.6,4.52,11.6301,0.9961041943076376,104
30122649,808.01,PC,2458526.848747,9.7394089,3.5625788,641.7240822,2.2696307,0.833198,5216.0,4.52613,10.0659,0.9960990805562745,105
128168083,7488.01,PC,2460805.536432,3.9072366,3.2205284,17049.2629683,15.3416443,1.17027,5500.0,4.28377,14.2707,0.9960744744535819,106
229781583,1245.01,PC,2459764.329317,4.8204512,1.756,1930.0,2.36747,0.52,3692.0,4.71598,12.1819,0.9960219455679625,107
18019350,5397.01,PC,2459620.860667,9.6477019,3.003,670.0,2.57133,0.95,5621.7,4.48,10.1174,0.9960062227607778,108
318180448,5033.01,PC,2459389.289886,5.4695364,1.274,1600.0,1.39203,0.36,3465.0,4.86,11.7405,0.9960033397720769,109
232650365,1746.01,PC,2458684.784378,2.5253323,0.989829,1258.5718559,1.4761503,0.410465,3340.0,4.81708,11.9589,0.9959882709689893,110
4070275,4364.01,PC,2458439.340243,5.4240691,1.6875037,1766.8589296,2.093707,0.465777,3500.0,4.76752,11.3993,0.9959766255586033,111
406976746,1063.01,PC,2458629.391681,10.0665238,2.4023189,839.9044871,2.7272824,0.791742,5552.0,4.61783,9.0689,0.9959055648660244,112
376866659,7475.01,PC,2460775.586536,3.2527618,4.4705283,5247.3433342,12.7752613,1.72569,6389.29,4.07101,8.14481,0.9958684365297654,113
159851831,5741.01,PC,2459754.333656,24.0004143,3.138,1240.0,2.83659,0.8,4579.0,4.49,10.4514,0.9958672241775034,114
288471046,6910.01,PC,2460286.751606,2.5139302,2.9912384,12564.1964526,12.9860395,1.10185,5585.0,4.34946,13.7111,0.9958522592455539,115
274151135,1105.01,PC,2460086.979446,10.8680523,2.375,1553.0,2.90726,0.76,4664.0,4.55,10.2809,0.9958182873690056,116
20318757,1027.02,PC,2460032.53325,11.02875,2.715,1694.0,2.76586,0.68,4272.0,4.6,10.2103,0.9957775521600547,117
152563846,4185.01,PC,2460064.26053,16.5414219,3.4223633,1098.6666331,3.3270234,0.938435,4395.6,4.49,10.7194,0.9957348239860109,118
80224448,6965.02,PC,2459508.008646,28.0693949,6.0393818,154.3008171,1.6221344,1.12993,6007.0,4.37729,6.3103,0.9957342314864185,119
303204165,4647.02,PC,2459451.391313,11.0696104,3.1681143,591.1055416,2.5924247,0.968041,5991.0,4.50886,9.59055,0.9957340436224877,120
456260074,6249.02,PC,2458844.107949,15.5739143,2.4269262,779.9193691,2.5864246,0.751037,4813.0,4.57884,9.0449,0.9957257963443087,121
147951030,2067.01,PC,2460366.21096,8.8128067,2.325,787.0,2.33219,0.88,5491.0,4.5359,10.4547,0.9956622336150872,122
441155146,2560.01,PC,2458348.918997,3.5511203,2.634,19660.0,13.8379,0.98,5321.0,4.42,13.5328,0.9956024538539932,123
230387153,2086.02,PC,2459662.482575,20.261655,2.9685197,612.9485468,2.4206095,0.914083,5337.0,4.48036,11.316,0.9955552856265022,124
370907864,5998.01,PC,2459397.788566,9.3380252,2.8573107,1771.5047592,3.093161,0.723481,4066.0,4.52539,11.5118,0.9954502286738195,125
318022259,1730.03,PC,2459598.372283,12.5739572,2.722,2170.0,2.4359,0.53,3691.0,4.70931,10.3595,0.9954257737956503,126
365673804,1735.01,PC,2460395.941454,10.3857602,3.101,380.0,2.37414,1.26,6439.0,4.35142,8.3412,0.9954023989391211,127
233188747,4429.01,PC,2459939.613796,3.4505658,3.0397698,15044.6453237,12.8140087,1.04301,5402.0,4.37462,12.7714,0.995379327523157,128
14165625,875.01,PC,2458442.024946,11.020153,3.638535,1076.926754,2.343228,0.719466,4407.0,4.56293,11.3877,0.9953629897357815,129
467615239,5338.01,PC,2459522.34129,2.6429687,2.184,17800.0,13.9715,1.01,5439.0,4.41,13.1504,0.9953351463552773,130
110795273,7504.01,PC,2460708.164893,9.4715404,1.6493835,1186.7670333,2.9723031,0.841029,5216.0,4.53686,10.4003,0.9953059721116437,131
166145361,6599.01,PC,2460041.770755,2.2059167,0.9395169,2594.7383621,1.0369208,0.202097,3087.0,5.07767,11.9686,0.9952676354082544,132
382521776,6730.01,PC,2460186.072113,4.3934744,3.0547623,11541.7099365,10.511208,0.977886,5349.0,4.4,12.8021,0.9952632860595365,133
372048733,7169.01,PC,2460560.150984,3.4375711,3.9255437,10435.0708429,15.0290201,1.43119,5874.0,4.15198,11.908,0.9952532619154734,134
92439980,5813.01,PC,2460519.238639,27.0525472,3.862,953.0,2.99769,1.01,5615.0,4.42,9.77358,0.9951870744295083,135
144301273,376.01,PC,2459062.452226,2.7509863,1.998979,10686.8965192,12.6685799,1.0711401,5317.0,4.34,12.4502,0.9951791197876841,136
278683844,119.02,PC,2460038.721177,10.6917268,3.002,535.0,1.79811,0.82,5332.0,4.56429,9.2789,0.995132225308713,137
376632626,3866.01,PC,2459660.52553,2.1371195,2.38,15620.0,13.2766,1.03,5570.0,4.41,13.2252,0.9951114981224292,138
446157122,6245.01,PC,2458818.754695,3.2149937,0.7022664,1438.82974,0.9044272,0.236457,3106.0,5.00517,12.133,0.9951027910851151,139
271596225,797.02,PC,2458327.416156,4.1400062,1.0309175,740.3454035,1.3230408,0.473702,3704.0,4.77431,11.7144,0.9950541514103767,140
105840719,2123.01,PC,2458990.815776,10.3088514,3.8012836,2122.245998,4.0217464,0.843702,5432.0,4.56341,9.5373,0.9950186662687094,141
336961891,4642.01,PC,2459449.129554,3.6022377,1.032552,2229.9856882,1.1671855,0.242091,3266.0,4.99716,11.9847,0.9950165668785848,142
39516274,5997.01,PC,2458985.158761,5.655018,1.7818546,356.813695,1.5874236,0.704768,4674.0,4.61121,9.2576,0.9950072056167026,143
29106627,6070.01,PC,2459942.330357,9.5128916,3.1254171,1191.6067436,2.7531721,0.767312,4998.0,4.58615,11.1878,0.9950025241330869,144
377097547,5507.01,PC,2459526.218674,1.5068165,0.8625455,734.0512116,0.9740062,0.356879,3514.0,4.87,10.8055,0.9949075758827591,145
213875310,5833.01,PC,2459793.44982,2.6721807,2.433,15750.0,13.6986,1.06,5549.0,4.38,13.1692,0.9948948369532077,146
160045097,1782.03,PC,2459625.059505,18.7559765,2.5550705,1506.818331,2.9737536,0.668693,4336.0,4.62012,11.3069,0.9948600782104231,147
138588540,1434.01,PC,2458703.408327,29.871853,4.6960535,712.5668187,2.4078494,0.735511,5393.86,4.67802,8.0621,0.9948141821591555,148
229944666,1464.01,PC,2459643.724417,11.3125266,2.5943007,861.7265878,2.686447,0.854841,5290.0,4.53286,10.8597,0.9947220868765185,149
36452991,2969.01,PC,2459303.300083,1.8237148,1.322,22920.0,12.3326,0.78,4581.0,4.51,11.9361,0.9946636534102731,150
102808276,6056.01,PC,2459912.905528,3.1420495,2.6691319,18253.753966,12.6079161,0.877202,4996.0,4.47095,14.6332,0.9946113987459918,151
219195044,714.02,PC,2458419.10613,10.1775475,2.0401655,943.2876093,1.5705443,0.473141,3782.0,4.438,11.5436,0.9946015532798005,152
287152495,6253.01,PC,2458686.243474,9.2347348,0.9619972,354.6074958,1.3883495,0.744485,4902.0,4.59853,11.6807,0.9945960661459026,153
374158843,3086.01,PC,2459320.535229,10.9506335,2.635,1820.0,3.17264,0.73,4530.0,4.56,11.4005,0.9945512285893887,154
383358873,7253.01,PC,2460549.611028,5.4240992,2.487,2519.0,5.12394,1.0,5386.0,4.41,11.7715,0.9945157885272183,155
219195044,714.01,PC,2458412.826255,4.3239329,1.5783127,977.2224915,1.5008877,0.473141,3782.0,4.438,11.5436,0.9945145433155321,156
331691841,5947.01,PC,2459842.878692,6.9341584,1.937,510.0,2.15853,0.87,5451.0,4.54,8.5898,0.9945127541497277,157
221882319,3484.01,PC,2459386.556413,5.1890769,5.011,6810.0,15.2719,1.81,6195.0,4.0,11.5616,0.9944479551626116,158
255928426,5686.01,PC,2459738.845604,4.2366102,3.559,14790.0,15.6978,1.28,5407.5,4.19,12.012,0.9944410325678815,159
406672232,1263.01,PC,2460557.928454,1.0214555,1.252,319.0,1.46266,0.82,5098.0,4.54682,8.5325,0.9943714569231884,160
102159710,3506.01,PC,2460313.531349,4.4961387,3.5068675,10767.3313678,12.7988183,1.18466,5554.0,4.28,12.8624,0.9943652733680912,161
24113219,5843.01,PC,2459795.126527,4.197866,3.223,10650.0,12.6868,1.21,5581.0,4.27,13.3247,0.9943246325537747,162
369474541,6843.01,PC,2460210.09279,5.4977872,4.9400249,6357.7268879,14.0381026,1.72746,6281.0,4.05316,11.1862,0.9943243005948461,163
197604890,7103.01,PC,2460565.253325,5.3590843,2.477,3018.0,4.36817,0.81,4845.0,4.52,11.0011,0.9942581775798524,164
99896567,6074.01,PC,2458690.53445,12.1324506,1.5751733,171.2764262,1.5690907,1.0159301,5865.0,4.44965,6.8456,0.9942447759749805,165
141186075,4307.01,PC,2458349.759358,32.696666,4.428309,108.5170828,1.3159881,1.09843,6079.16,4.438,6.6418,0.9942439477452105,166
189852832,3805.01,PC,2458860.700619,3.8960447,2.15,13340.0,12.1478,1.02,5295.0,4.38,12.7251,0.9942072486913203,167
256576519,6290.01,PC,2459893.809226,17.6037996,3.574,882.0,2.74615,0.96,5265.0,4.43,10.6382,0.9941999545218139,168
405897415,3576.01,PC,2459845.232047,4.6387689,3.569,11400.0,13.0535,1.2,5543.7,4.27,12.9084,0.9941599640775926,169
448744179,3073.01,PC,2459328.306157,3.1420872,1.884,13090.0,12.6134,1.05,5417.4,4.37,13.0695,0.9941596348910586,170
161032923,1080.01,PC,2458654.060577,3.9652485,1.0112593,3680.7544436,1.2305102,0.199988,3296.0,4.96636,12.7067,0.9941333736128759,171
302381397,4088.01,PC,2459912.553706,2.7284428,2.201,10460.0,12.71,1.21,5686.0,4.28,12.2523,0.9941317907926311,172
468880077,438.01,PC,2458441.048516,5.8123508,2.200213,957.5741671,2.8132678,0.796856,5210.8,4.58,9.4464,0.9941273865790392,173
34077285,880.01,PC,2459224.830978,6.3872524,2.608,3510.0,5.0445,0.82,4935.0,4.52,9.2563,0.9940550888828937,174
269859655,3053.01,PC,2459358.507515,2.9919962,2.614,17170.0,13.6621,1.01,5247.0,4.39,12.4041,0.9940291665901567,175
423672208,2662.01,PC,2458401.914156,3.790687,2.958,15240.0,12.9604,1.02,5542.0,4.41,13.4675,0.9940199702987959,176
161477033,553.02,PC,2458419.367318,11.9234819,3.2410592,680.8032643,2.2904053,0.879477,5465.0,4.57025,10.0614,0.9939715761685508,177
304100538,1116.01,PC,2458325.661906,5.0100708,2.0644756,409.4812214,2.3107394,0.906282,5551.0,4.46214,9.5268,0.9939479199556717,178
193754373,4487.01,PC,2459818.051018,3.9540617,3.869,5820.0,13.1238,1.69,5773.0,4.03,11.4923,0.9938891255978872,179
269488987,6124.01,PC,2459850.465827,2.8474853,2.303,22441.0,12.7345,0.84,5149.0,4.53,12.3101,0.993885917018787,180
431971818,2542.01,PC,2459963.882685,4.1133928,2.7670768,24315.2652878,10.544,1.23434,5780.0,4.438,14.9801,0.9938245407344646,181
324150445,6736.01,PC,2460121.987455,2.9879341,2.501,14088.0,11.6667,0.96,5315.0,4.43,13.3991,0.9938022067843173,182
420051632,2429.01,PC,2458410.991988,7.0846492,3.102328,591.5301151,2.1949984,0.842833,5517.8,4.57,9.4752,0.9938007596309986,183
468983280,5489.02,PC,2458496.325665,4.9212788,1.4072515,884.5792337,1.2783897,0.415961,3547.0,4.81,11.6923,0.9937835948434942,184
30037565,1209.01,PC,2458337.088331,40.7199388,4.2436925,355.619391,3.2352713,1.55953,5914.0,3.98,9.597,0.9936974252450715,185
436508469,6117.01,PC,2459850.257269,9.866312,5.285,5737.0,11.5656,1.64,6209.0,4.08,11.5989,0.9936963608791898,186
237928815,703.01,PC,2458356.921235,8.6729683,2.9598885,724.6732153,2.28271,0.91,5384.0,4.54758,10.2036,0.9936861575203159,187
283307274,2558.01,PC,2459233.127609,17.7859152,4.2520718,6535.8664276,12.0078948,1.38395,5834.0,4.25,11.6919,0.9936106831365982,188
219508169,2016.03,PC,2459735.445738,25.3369848,3.214,1330.0,3.23582,0.84,5175.0,4.54,10.408,0.9935796996372679,189
22705558,1699.01,PC,2459606.910667,4.5470055,2.382923,813.7370725,3.0070741,1.03909,5654.4,4.41,10.8756,0.9935230181031341,190
448536355,2972.01,PC,2458563.518154,2.8371201,2.102,11560.0,13.1836,1.2,5301.0,4.24,13.562,0.99349691028217,191
316769613,314.01,PC,2458355.59503,10.18108,3.674,1190.0,2.66019,0.78,4822.0,4.55,11.1741,0.9934930459917507,192
441158994,6898.01,PC,2459065.544368,18.1070683,3.4544369,1920.6396242,3.3584758,0.677805,4024.0,4.5752,10.5941,0.9934644746029052,193
167415965,214.02,PC,2460174.709658,9.695961,2.772,122.0,0.808552,0.8,5346.2,4.6,8.0089,0.9934441390982249,194
220459976,285.01,PC,2458361.663925,32.332528,3.459632,2425.505189,3.028709,0.615038,3891.0,4.64044,12.1677,0.9934211735122164,195
147923561,5715.01,PC,2458684.160507,6.2822993,1.9391524,632.5840625,1.2659515,0.50074,3827.0,4.73676,11.4201,0.9933893497431936,196
313835568,5298.01,PC,2459818.888822,2.6831464,1.952,14010.0,12.7073,1.03,5348.0,4.38,13.4476,0.9933355339096211,197
80224448,6965.01,PC,2459505.193695,5.9693397,3.441038,105.5424205,1.3473608,1.12993,6007.0,4.37729,6.3103,0.9932816788208064,198
